1,31.70,72.90,3.77,0.00,0.00,16,0.00,0.00,20190203230732/1,31.70,72.90,3.73,0.00,0.00,16,0.00,0.00,20190203231400/1,31.70,72.90,3.76,0.00,0.00,16,0.00,0.00,20190203232029/1,31.70,72.90,3.73,0.00,0.00,16,0.00,0.00,20190203232656/1,31.70,72.90,3.77,0.00,0.00,16,0.00,0.00,20190203233324/1,31.70,72.90,3.76,0.00,0.00,16,0.00,0.00,20190203233952/1,31.70,72.90,3.75,0.00,0.00,16,0.00,0.00,20190203234617/1,31.70,73.10,3.73,0.00,0.00,16,0.00,0.00,20190203235246/1,31.70,72.90,3.77,0.00,0.00,16,0.00,0.00,20190203235914/1,31.70,73.10,3.75,0.00,0.00,16,0.00,0.00,20190204000541/1,31.70,73.10,3.73,0.00,0.00,16,0.00,0.00,20190204001217/1,31.70,73.10,3.77,0.00,0.00,16,0.00,0.00,20190204001846
1,31.70,73.10,3.77,0.00,0.00,16,0.00,0.00,20190204002508/1,31.70,73.10,3.77,0.00,0.00,16,0.00,0.00,20190204003136/1,31.70,73.10,3.77,0.00,0.00,16,0.00,0.00,20190204003803/1,31.70,73.10,3.77,0.00,0.00,16,0.00,0.00,20190204004431/1,31.70,73.10,3.74,0.00,0.00,16,0.00,0.00,20190204005059/1,31.70,73.10,3.74,0.00,0.00,16,0.00,0.00,20190204005728/1,31.70,73.10,3.76,0.00,0.00,16,0.00,0.00,20190204010352/1,31.70,73.10,3.76,0.00,0.00,16,0.00,0.00,20190204011021/1,31.70,73.10,3.73,0.00,0.00,16,0.00,0.00,20190204011649/1,31.70,73.10,3.78,0.00,0.00,16,0.00,0.00,20190204012318/1,31.70,73.10,3.73,0.00,0.00,16,0.00,0.00,20190204012945/1,31.70,73.20,3.76,0.00,0.00,16,0.00,0.00,20190204013613
1,31.70,73.20,3.77,0.00,0.00,16,0.00,0.00,20190204014235/1,31.60,73.20,3.75,0.00,0.00,16,0.00,0.00,20190204014903/1,31.70,73.20,3.75,0.00,0.00,16,0.00,0.00,20190204015531/1,31.70,73.20,3.75,0.00,0.00,16,0.00,0.00,20190204020159/1,31.60,73.20,3.72,0.00,0.00,16,0.00,0.00,20190204020828/1,31.60,73.20,3.76,0.00,0.00,16,0.00,0.00,20190204021455/1,31.60,73.20,3.75,0.00,0.00,16,0.00,0.00,20190204022123/1,31.60,73.20,3.77,0.00,0.00,16,0.00,0.00,20190204022750/1,31.60,73.20,3.76,0.00,0.00,16,0.00,0.00,20190204023419/1,31.60,73.20,3.77,0.00,0.00,16,0.00,0.00,20190204024046/1,31.60,73.20,3.76,0.00,0.00,16,0.00,0.00,20190204024715/1,31.60,73.20,3.74,0.00,0.00,16,0.00,0.00,20190204025343
1,31.60,73.40,3.77,0.00,0.00,16,0.00,0.00,20190204030011/1,31.60,73.40,3.76,0.00,0.00,16,0.00,0.00,20190204030634/1,31.60,73.40,3.74,0.00,0.00,16,0.00,0.00,20190204031303/1,31.60,73.40,3.76,0.00,0.00,16,0.00,0.00,20190204031930/1,31.60,73.40,3.77,0.00,0.00,16,0.00,0.00,20190204032557/1,31.60,73.40,3.77,0.00,0.00,16,0.00,0.00,20190204033227/1,31.60,73.40,3.77,0.00,0.00,16,0.00,0.00,20190204033854/1,31.60,73.40,3.77,0.00,0.00,16,0.00,0.00,20190204034518/1,31.50,73.40,3.76,0.00,0.00,16,0.00,0.00,20190204035145/1,31.50,73.40,3.77,0.00,0.00,16,0.00,0.00,20190204035812/1,31.50,73.50,3.75,0.00,0.00,16,0.00,0.00,20190204040440/1,31.50,73.50,3.75,0.00,0.00,16,0.00,0.00,20190204041108
1,31.50,73.50,3.76,0.00,0.00,16,0.00,0.00,20190204041736/1,31.50,73.60,3.77,0.00,0.00,16,0.00,0.00,20190204042358/1,31.50,73.60,3.73,0.00,0.00,16,0.00,0.00,20190204043027/1,31.50,73.60,3.77,0.00,0.00,16,0.00,0.00,20190204043654/1,31.50,73.60,3.77,0.00,0.00,16,0.00,0.00,20190204044323/1,31.50,73.60,3.76,0.00,0.00,16,0.00,0.00,20190204044952/1,31.50,73.80,3.76,0.00,0.00,16,0.00,0.00,20190204045621/1,31.40,73.80,3.73,0.00,0.00,16,0.00,0.00,20190204050244/1,31.40,73.80,3.75,0.00,0.00,16,0.00,0.00,20190204050912/1,31.40,73.80,3.74,0.00,0.00,16,0.00,0.00,20190204051540/1,31.40,73.80,3.74,0.00,0.00,16,0.00,0.00,20190204052207/1,31.40,73.80,3.73,0.00,0.00,16,0.00,0.00,20190204052836
1,31.40,73.90,3.75,0.00,0.00,16,0.00,0.00,20190204053504/1,31.40,73.90,3.77,0.00,0.00,16,0.00,0.00,20190204054132/1,31.40,73.90,3.76,0.00,0.00,16,0.00,0.00,20190204054801/1,31.30,73.90,3.76,0.00,0.00,16,0.00,0.00,20190204055430/1,31.30,73.90,3.76,0.00,0.00,16,0.00,0.00,20190204060058/1,31.30,73.90,3.73,0.00,0.00,16,0.00,0.00,20190204060726/1,31.30,73.90,3.77,0.00,0.00,16,0.00,0.00,20190204061354/1,31.30,74.10,3.77,0.00,0.00,16,0.00,0.00,20190204062022/1,31.30,74.10,3.74,0.00,0.00,16,0.00,0.00,20190204062649/1,31.30,74.10,3.74,0.00,0.00,16,0.00,0.00,20190204063317/1,31.30,74.10,3.76,0.00,0.00,16,0.00,0.00,20190204063944/1,31.30,74.10,3.72,0.00,0.00,16,0.00,0.00,20190204064612
1,31.30,74.10,3.74,0.00,0.00,16,0.00,0.00,20190204065241/1,31.30,74.10,3.76,0.00,0.00,16,0.00,0.00,20190204065908/1,31.30,74.10,3.75,0.00,0.00,16,0.00,0.00,20190204070531/1,31.30,74.20,3.76,0.00,0.00,16,0.00,0.00,20190204071158/1,31.30,74.20,3.77,0.00,0.00,16,0.00,0.00,20190204071827/1,31.30,74.20,3.74,0.00,0.00,16,0.00,0.00,20190204072455/1,31.30,74.20,3.76,0.00,0.00,16,0.00,0.00,20190204073123/1,31.30,74.20,3.74,0.00,0.00,16,0.00,0.00,20190204073750/1,31.30,74.20,3.75,0.00,0.00,16,0.00,0.00,20190204074413/1,31.30,74.20,3.73,0.00,0.00,16,0.00,0.00,20190204075041/1,31.30,73.80,3.76,0.00,0.00,16,0.00,0.00,20190204075709/1,30.50,72.00,3.77,0.00,0.00,16,0.00,0.00,20190204080336
1,29.40,71.30,3.76,0.00,0.00,16,0.00,0.00,20190204081004/1,28.00,71.30,3.75,0.00,0.00,16,0.00,0.00,20190204081630/1,26.70,72.20,3.76,0.00,0.00,16,0.00,0.00,20190204082253/1,25.80,73.20,3.73,0.00,0.00,16,0.00,0.00,20190204082920/1,25.10,73.60,3.77,0.00,0.00,16,0.00,0.00,20190204083546/1,24.60,73.90,3.73,0.00,0.00,16,0.00,0.00,20190204084212/1,24.40,74.50,3.74,0.00,0.00,16,0.00,0.00,20190204084839/1,24.30,74.70,3.75,0.00,0.00,16,0.00,0.00,20190204085506/1,24.30,74.10,3.75,0.00,0.00,16,0.00,0.00,20190204090132/1,24.10,73.80,3.77,0.00,0.00,16,0.00,0.00,20190204090758/1,23.90,73.50,3.77,0.00,0.00,16,0.00,0.00,20190204091426/1,24.00,74.40,3.75,0.00,0.00,16,0.00,0.00,20190204092053
1,24.00,73.60,3.76,0.00,0.00,16,0.00,0.00,20190204092721/1,23.80,72.90,3.75,0.00,0.00,16,0.00,0.00,20190204093347/1,23.50,72.60,3.74,0.00,0.00,16,0.00,0.00,20190204094013/1,23.10,72.20,3.73,0.00,0.00,16,0.00,0.00,20190204094634/1,22.60,72.00,3.77,0.00,0.00,16,0.00,0.00,20190204095300/1,22.20,72.00,3.73,0.00,0.00,16,0.00,0.00,20190204095930/1,21.80,72.00,3.73,0.00,0.00,16,0.00,0.00,20190204100555/1,21.50,72.20,3.76,0.00,0.00,16,0.00,0.00,20190204101222/1,21.20,72.20,3.74,0.00,0.00,16,0.00,0.00,20190204101848/1,21.00,71.90,3.77,0.00,0.00,16,0.00,0.00,20190204102509/1,20.80,71.60,3.75,0.00,0.00,16,0.00,0.00,20190204103135/1,20.50,71.40,3.74,0.00,0.00,16,0.00,0.00,20190204103802
1,20.30,71.40,3.77,0.00,0.00,16,0.00,0.00,20190204104429/1,20.20,71.30,3.75,0.00,0.00,16,0.00,0.00,20190204105055/1,20.10,71.40,3.72,0.00,0.00,16,0.00,0.00,20190204105722/1,20.00,71.30,3.76,0.00,0.00,16,0.00,0.00,20190204110344/1,20.00,71.10,3.74,0.00,0.00,16,0.00,0.00,20190204111010/1,20.10,71.00,3.74,0.00,0.00,16,0.00,0.00,20190204111637/1,20.20,71.00,3.76,0.00,0.00,16,0.00,0.00,20190204112304/1,20.30,70.70,3.76,0.00,0.00,16,0.00,0.00,20190204112942/1,20.40,69.90,3.73,0.00,0.00,16,0.00,0.00,20190204113608/1,20.50,70.10,3.76,0.00,0.00,16,0.00,0.00,20190204114230/1,20.80,70.70,3.74,0.00,0.00,16,0.00,0.00,20190204114857/1,21.40,69.90,3.74,0.00,0.00,16,0.00,0.00,20190204115526
1,21.40,68.70,3.76,0.00,0.00,16,0.00,0.00,20190204120231/1,21.30,68.50,3.72,0.00,0.00,16,0.00,0.00,20190204120858/1,21.10,68.30,3.72,0.00,0.00,16,0.00,0.00,20190204121525/1,20.90,68.00,3.77,0.00,0.00,16,0.00,0.00,20190204122147/1,21.10,69.50,3.77,0.00,0.00,16,0.00,0.00,20190204122815/1,21.70,69.90,3.73,0.00,0.00,16,0.00,0.00,20190204123441/1,22.30,68.70,3.73,0.00,0.00,16,0.00,0.00,20190204124108/1,22.70,69.00,3.76,0.00,0.00,16,0.00,0.00,20190204124733/1,23.00,67.90,3.77,0.00,0.00,16,0.00,0.00,20190204125358/1,22.70,67.40,3.77,0.00,0.00,16,0.00,0.00,20190204130022/1,30.80,50.10,3.74,0.00,0.00,16,0.00,0.00,20190204163909/
